120,-120,0.126545
125,-120,0.127595
130,-120,0.111635
135,-120,0.163985
140,-120,0.218925
145,-120,0.256195
150,-120,0.260675
155,-120,0.273245
160,-120,0.260720
165,-120,0.314100
170,-120,0.331765
10,-115,0.073895
15,-115,0.177735
20,-115,0.264870
25,-115,0.322730
30,-115,0.368730
35,-115,0.297725
40,-115,0.248310
45,-115,0.253215
50,-115,0.204735
55,-115,0.160870
60,-115,0.083310
65,-115,0.042065
70,-115,0.005660
75,-115,0.004000
80,-115,0.061975
85,-115,0.081035
90,-115,0.111330
95,-115,0.163970
100,-115,0.158520
105,-115,0.222965
110,-115,0.225870
115,-115,0.212770
120,-115,0.116620
125,-115,0.168795
130,-115,0.131075
135,-115,0.162490
140,-115,0.214770
145,-115,0.236940
150,-115,0.252595
155,-115,0.242070
160,-115,0.278085
165,-115,0.293835
170,-115,0.307145
10,-110,0.109460
15,-110,0.176115
20,-110,0.274680
25,-110,0.329105
30,-110,0.336305
35,-110,0.293140
40,-110,0.230640
45,-110,0.227265
50,-110,0.183990
55,-110,0.154450
60,-110,0.133020
65,-110,0.009150
70,-110,0.001665
75,-110,0.061330
80,-110,0.081490
85,-110,0.125200
90,-110,0.109940
95,-110,0.216170
100,-110,0.219055
105,-110,0.228735
110,-110,0.204550
115,-110,0.109030
120,-110,0.170920
125,-110,0.179785
130,-110,0.154020
135,-110,0.143245
140,-110,0.198560
145,-110,0.222520
150,-110,0.230730
155,-110,0.237515
160,-110,0.271300
165,-110,0.272365
170,-110,0.265675
10,-105,0.149535
15,-105,0.197550
20,-105,0.285315
25,-105,0.324950
30,-105,0.313250
35,-105,0.273870
40,-105,0.211885
45,-105,0.202370
50,-105,0.176140
55,-105,0.185410
60,-105,0.176810
65,-105,0.112880
70,-105,0.040050
75,-105,0.067835
80,-105,0.070950
85,-105,0.193860
90,-105,0.223480
95,-105,0.157645
100,-105,0.186425
105,-105,0.181830
110,-105,0.160435
115,-105,0.132035
120,-105,0.114810
125,-105,0.104815
130,-105,0.129140
135,-105,0.102875
140,-105,0.157020
145,-105,0.190475
150,-105,0.219970
155,-105,0.235930
160,-105,0.239200
165,-105,0.240485
170,-105,0.169720
10,-100,0.158340
15,-100,0.209340
20,-100,0.291215
25,-100,0.305110
30,-100,0.309620
35,-100,0.262465
40,-100,0.194740
45,-100,0.185320
50,-100,0.176450
55,-100,0.127435
60,-100,0.119375
65,-100,0.097975
70,-100,0.085625
75,-100,0.055450
80,-100,0.011340
85,-100,0.024790
90,-100,0.041240
95,-100,0.139755
100,-100,0.141050
105,-100,0.138200
110,-100,0.135785
115,-100,0.128755
120,-100,0.119775
125,-100,0.104500
130,-100,0.108595
135,-100,0.093565
140,-100,0.190170
145,-100,0.204450
150,-100,0.196055
155,-100,0.153260
160,-100,0.141305
165,-100,0.155800
170,-100,0.230205
10,-95,0.190180
15,-95,0.227690
20,-95,0.289460
25,-95,0.288495
30,-95,0.295585
35,-95,0.254775
40,-95,0.209820
45,-95,0.186070
50,-95,0.167230
55,-95,0.134780
60,-95,0.033100
65,-95,0.010460
70,-95,0.010550
75,-95,0.004475
80,-95,0.001435
85,-95,0.006675
90,-95,0.027640
95,-95,0.062090
100,-95,0.068975
105,-95,0.070040
110,-95,0.074710
115,-95,0.073595
120,-95,0.083385
125,-95,0.088150
130,-95,0.085640
135,-95,0.098760
140,-95,0.149685
145,-95,0.131460
150,-95,0.190620
155,-95,0.224525
160,-95,0.237780
165,-95,0.247195
170,-95,0.254075
10,-90,0.223775
15,-90,0.254805
20,-90,0.272760
25,-90,0.268640
30,-90,0.266510
35,-90,0.229580
40,-90,0.209420
45,-90,0.177490
50,-90,0.152285
55,-90,0.059300
60,-90,0.069810
65,-90,0.145215
70,-90,0.144040
75,-90,0.129350
80,-90,0.078295
85,-90,0.097965
90,-90,0.067330
95,-90,0.047715
100,-90,0.071295
105,-90,0.099585
110,-90,0.107430
115,-90,0.106795
120,-90,0.108715
125,-90,0.108225
130,-90,0.108400
135,-90,0.042745
140,-90,0.128640
145,-90,0.215415
150,-90,0.240035
155,-90,0.245035
160,-90,0.248885
165,-90,0.261140
170,-90,0.275310
10,-85,0.212680
15,-85,0.203875
20,-85,0.231645
25,-85,0.235130
30,-85,0.211100
35,-85,0.186930
40,-85,0.178500
45,-85,0.164455
50,-85,0.139855
55,-85,0.098335
60,-85,0.096550
65,-85,0.150570
70,-85,0.156425
75,-85,0.156640
80,-85,0.152100
85,-85,0.150505
90,-85,0.128210
95,-85,0.137830
100,-85,0.100490
105,-85,0.091415
110,-85,0.094820
115,-85,0.089490
120,-85,0.052410
125,-85,0.050065
130,-85,0.038525
135,-85,0.023630
140,-85,0.183010
145,-85,0.249055
150,-85,0.269845
155,-85,0.268870
160,-85,0.280510
165,-85,0.283585
170,-85,0.286750
10,-80,0.120655
15,-80,0.096915
20,-80,0.166210
25,-80,0.189120
30,-80,0.161375
35,-80,0.147055
40,-80,0.140515
45,-80,0.142335
50,-80,0.133530
55,-80,0.073265
60,-80,0.136590
65,-80,0.167035
70,-80,0.180415
75,-80,0.189695
80,-80,0.191330
85,-80,0.203240
90,-80,0.193510
95,-80,0.145870
100,-80,0.144885
105,-80,0.131770
110,-80,0.105585
115,-80,0.079565
120,-80,0.062160
125,-80,0.047875
130,-80,0.029215
135,-80,0.019205
140,-80,0.155045
145,-80,0.223315
150,-80,0.289170
155,-80,0.307415
160,-80,0.295615
165,-80,0.277385
170,-80,0.279165
10,-75,0.089510
15,-75,0.110220
20,-75,0.078890
25,-75,0.157010
30,-75,0.133480
35,-75,0.125825
40,-75,0.122835
45,-75,0.124925
50,-75,0.129495
55,-75,0.121780
60,-75,0.143780
65,-75,0.178825
70,-75,0.201230
75,-75,0.202850
80,-75,0.202715
85,-75,0.211170
90,-75,0.207810
95,-75,0.184415
100,-75,0.134015
105,-75,0.062810
110,-75,0.051050
115,-75,0.052395
120,-75,0.048540
125,-75,0.039530
130,-75,0.029510
135,-75,0.044535
140,-75,0.147290
145,-75,0.202355
150,-75,0.300090
155,-75,0.321670
160,-75,0.308325
165,-75,0.311070
170,-75,0.302485
10,-70,0.087515
15,-70,0.095180
20,-70,0.075935
25,-70,0.121755
30,-70,0.118960
35,-70,0.117160
40,-70,0.120800
45,-70,0.125655
50,-70,0.129885
55,-70,0.133600
60,-70,0.108085
65,-70,0.176335
70,-70,0.206525
75,-70,0.199200
80,-70,0.186110
85,-70,0.183960
90,-70,0.171210
95,-70,0.143620
100,-70,0.124625
105,-70,0.092175
110,-70,0.043015
115,-70,0.036120
120,-70,0.040270
125,-70,0.082620
130,-70,0.116085
135,-70,0.088500
140,-70,0.153945
145,-70,0.196375
150,-70,0.256120
155,-70,0.321610
160,-70,0.335820
165,-70,0.333665
170,-70,0.319020
10,-65,0.074025
15,-65,0.075540
20,-65,0.068595
25,-65,0.101900
30,-65,0.117620
35,-65,0.124690
40,-65,0.129250
45,-65,0.134900
50,-65,0.141080
55,-65,0.146685
60,-65,0.148410
65,-65,0.176175
70,-65,0.226070
75,-65,0.216545
80,-65,0.200770
85,-65,0.186540
90,-65,0.171135
95,-65,0.152205
100,-65,0.120355
105,-65,0.088515
110,-65,0.050715
115,-65,0.034730
120,-65,0.039150
125,-65,0.052415
130,-65,0.027235
135,-65,0.109895
140,-65,0.157720
145,-65,0.193175
150,-65,0.241160
155,-65,0.313495
160,-65,0.339940
165,-65,0.342695
170,-65,0.317700
10,-60,0.052200
15,-60,0.052095
20,-60,0.051355
25,-60,0.097520
30,-60,0.114415
35,-60,0.130715
40,-60,0.138670
45,-60,0.136105
50,-60,0.151550
55,-60,0.149640
60,-60,0.165955
65,-60,0.184160
70,-60,0.184180
75,-60,0.256370
80,-60,0.232525
85,-60,0.215275
90,-60,0.176730
95,-60,0.134830
100,-60,0.093320
105,-60,0.038595
110,-60,0.022505
115,-60,0.026290
120,-60,0.021110
125,-60,0.017240
130,-60,0.077550
135,-60,0.145030
140,-60,0.174230
145,-60,0.217040
150,-60,0.262620
155,-60,0.306285
160,-60,0.322650
165,-60,0.343045
170,-60,0.327760
10,-55,0.058650
15,-55,0.038965
20,-55,0.024985
25,-55,0.071665
30,-55,0.110730
35,-55,0.052610
40,-55,0.130500
45,-55,0.148545
50,-55,0.157130
55,-55,0.160490
60,-55,0.163980
65,-55,0.175330
70,-55,0.215525
75,-55,0.256340
80,-55,0.247340
85,-55,0.240570
90,-55,0.187230
95,-55,0.118865
100,-55,0.060995
105,-55,0.008710
110,-55,0.008120
115,-55,0.074305
120,-55,0.048930
125,-55,0.100335
130,-55,0.121440
135,-55,0.178775
140,-55,0.190435
145,-55,0.227195
150,-55,0.268085
155,-55,0.322615
160,-55,0.347445
165,-55,0.370120
170,-55,0.360810
10,-50,0.063230
15,-50,0.034505
20,-50,0.011315
25,-50,0.018150
30,-50,0.093675
35,-50,0.102470
40,-50,0.146075
45,-50,0.159490
50,-50,0.174455
55,-50,0.179975
60,-50,0.181540
65,-50,0.188785
70,-50,0.212035
75,-50,0.237620
80,-50,0.221295
85,-50,0.186025
90,-50,0.134400
95,-50,0.135290
100,-50,0.125645
105,-50,0.070570
110,-50,0.115980
115,-50,0.107525
120,-50,0.116620
125,-50,0.140570
130,-50,0.147255
135,-50,0.160060
140,-50,0.186250
145,-50,0.230885
150,-50,0.261800
155,-50,0.305390
160,-50,0.350195
165,-50,0.376345
170,-50,0.372110
10,-45,0.073845
15,-45,0.028265
20,-45,0.006145
25,-45,0.003630
30,-45,0.034310
35,-45,0.154890
40,-45,0.154175
45,-45,0.164590
50,-45,0.186210
55,-45,0.192535
60,-45,0.182185
65,-45,0.176240
70,-45,0.172790
75,-45,0.215460
80,-45,0.201180
85,-45,0.150395
90,-45,0.112185
95,-45,0.177420
100,-45,0.177825
105,-45,0.105690
110,-45,0.121830
115,-45,0.132325
120,-45,0.145530
125,-45,0.154235
130,-45,0.199715
135,-45,0.135605
140,-45,0.199285
145,-45,0.236145
150,-45,0.279310
155,-45,0.302310
160,-45,0.333570
165,-45,0.366710
170,-45,0.357600
10,-40,0.075400
15,-40,0.027125
20,-40,0.003505
25,-40,0.004205
30,-40,0.009530
35,-40,0.168410
40,-40,0.177460
45,-40,0.180730
50,-40,0.190085
55,-40,0.188605
60,-40,0.186645
65,-40,0.175385
70,-40,0.151355
75,-40,0.114070
80,-40,0.174540
85,-40,0.143350
90,-40,0.102260
95,-40,0.101550
100,-40,0.162330
105,-40,0.179855
110,-40,0.196505
115,-40,0.199110
120,-40,0.188480
125,-40,0.191605
130,-40,0.186550
135,-40,0.174255
140,-40,0.210305
145,-40,0.241570
150,-40,0.285340
155,-40,0.318985
160,-40,0.367475
165,-40,0.343355
170,-40,0.323820
10,-35,0.081215
15,-35,0.028495
20,-35,0.003900
25,-35,0.006245
30,-35,0.009360
35,-35,0.140565
40,-35,0.180800
45,-35,0.193470
50,-35,0.200060
55,-35,0.178840
60,-35,0.161930
65,-35,0.153400
70,-35,0.143235
75,-35,0.140445
80,-35,0.106495
85,-35,0.092525
90,-35,0.080735
95,-35,0.096665
100,-35,0.160555
105,-35,0.194060
110,-35,0.199590
115,-35,0.204930
120,-35,0.187760
125,-35,0.156700
130,-35,0.103190
135,-35,0.203380
140,-35,0.244660
145,-35,0.260190
150,-35,0.296790
155,-35,0.326320
160,-35,0.379625
165,-35,0.352230
170,-35,0.315540
10,-30,0.088160
15,-30,0.044975
20,-30,0.005835
25,-30,0.003775
30,-30,0.001020
35,-30,0.061880
40,-30,0.185265
45,-30,0.190010
50,-30,0.192170
55,-30,0.177990
60,-30,0.151710
65,-30,0.138705
70,-30,0.150895
75,-30,0.142465
80,-30,0.125075
85,-30,0.114380
90,-30,0.090130
95,-30,0.104970
100,-30,0.142565
105,-30,0.173195
110,-30,0.174455
115,-30,0.171420
120,-30,0.168285
125,-30,0.144900
130,-30,0.200760
135,-30,0.175560
140,-30,0.247600
145,-30,0.288055
150,-30,0.315470
155,-30,0.336335
160,-30,0.375650
165,-30,0.344565
170,-30,0.310230
10,-25,0.095455
15,-25,0.068220
20,-25,0.017460
25,-25,0.002890
30,-25,0.003175
35,-25,0.006005
40,-25,0.173070
45,-25,0.179380
50,-25,0.178270
55,-25,0.168930
60,-25,0.159060
65,-25,0.150110
70,-25,0.140285
75,-25,0.133775
80,-25,0.125525
85,-25,0.042830
90,-25,0.063135
95,-25,0.096160
100,-25,0.101430
105,-25,0.092050
110,-25,0.095135
115,-25,0.105695
120,-25,0.103765
125,-25,0.131285
130,-25,0.216465
135,-25,0.251055
140,-25,0.210255
145,-25,0.283540
150,-25,0.380910
155,-25,0.336355
160,-25,0.335750
165,-25,0.326115
170,-25,0.295575
10,-20,0.101790
15,-20,0.085650
20,-20,0.065285
25,-20,0.028820
30,-20,0.008865
35,-20,0.001535
40,-20,0.006420
45,-20,0.071565
50,-20,0.133765
55,-20,0.084675
60,-20,0.130785
65,-20,0.163140
70,-20,0.164195
75,-20,0.143765
80,-20,0.109760
85,-20,0.076360
90,-20,0.003825
95,-20,0.030200
100,-20,0.046945
105,-20,0.073435
110,-20,0.091285
115,-20,0.099785
120,-20,0.110720
125,-20,0.132470
130,-20,0.139210
135,-20,0.233415
140,-20,0.289845
145,-20,0.294070
150,-20,0.371510
155,-20,0.311145
160,-20,0.284805
165,-20,0.293730
170,-20,0.269405
10,-15,0.111720
15,-15,0.104250
20,-15,0.090200
25,-15,0.081925
30,-15,0.063345
35,-15,0.010090
40,-15,0.003970
45,-15,0.003860
50,-15,0.029845
55,-15,0.126190
60,-15,0.106990
65,-15,0.082065
70,-15,0.100015
75,-15,0.125790
80,-15,0.129505
85,-15,0.095030
90,-15,0.039035
95,-15,0.005450
100,-15,0.008160
105,-15,0.004915
110,-15,0.011255
115,-15,0.059000
120,-15,0.104160
125,-15,0.122835
130,-15,0.154650
135,-15,0.195460
140,-15,0.246225
145,-15,0.267945
150,-15,0.330065
155,-15,0.273280
160,-15,0.251065
165,-15,0.253930
170,-15,0.240520
10,-10,0.124010
15,-10,0.125795
20,-10,0.118975
25,-10,0.098680
30,-10,0.091765
35,-10,0.061095
40,-10,0.002160
45,-10,0.003600
50,-10,0.011475
55,-10,0.035240
60,-10,0.049865
65,-10,0.045820
70,-10,0.061505
75,-10,0.062465
80,-10,0.070340
85,-10,0.069760
90,-10,0.066610
95,-10,0.006930
100,-10,0.036640
105,-10,0.007050
110,-10,0.003790
115,-10,0.009610
120,-10,0.051790
125,-10,0.098655
130,-10,0.127280
135,-10,0.154805
140,-10,0.155090
145,-10,0.224295
150,-10,0.257365
155,-10,0.225035
160,-10,0.205535
165,-10,0.252090
170,-10,0.259215
10,-5,0.139230
15,-5,0.150050
20,-5,0.154885
25,-5,0.134655
30,-5,0.093670
35,-5,0.100745
40,-5,0.024210
45,-5,0.003170
50,-5,0.005380
55,-5,0.002240
60,-5,0.006410
65,-5,0.009690
70,-5,0.013460
75,-5,0.051140
80,-5,0.087805
85,-5,0.103680
90,-5,0.144580
95,-5,0.169170
100,-5,0.012575
105,-5,0.061330
110,-5,0.030735
115,-5,0.006935
120,-5,0.013960
125,-5,0.017300
130,-5,0.054320
135,-5,0.089865
140,-5,0.117425
145,-5,0.175640
150,-5,0.198120
155,-5,0.198030
160,-5,0.226070
165,-5,0.268045
170,-5,0.264840
10,0,0.163980
15,0,0.177785
20,0,0.187725
25,0,0.180630
30,0,0.147320
35,0,0.078185
40,0,0.067625
45,0,0.002770
50,0,0.006355
55,0,0.006040
60,0,0.007995
65,0,0.004550
70,0,0.007950
75,0,0.022525
80,0,0.068870
85,0,0.190480
90,0,0.252125
95,0,0.270235
100,0,0.252480
105,0,0.217720
110,0,0.135635
115,0,0.104270
120,0,0.010210
125,0,0.009280
130,0,0.007070
135,0,0.004915
140,0,0.096965
145,0,0.146465
150,0,0.194150
155,0,0.202545
160,0,0.214485
165,0,0.240840
170,0,0.239395
10,5,0.192480
15,5,0.216465
20,5,0.231095
25,5,0.215300
30,5,0.190070
35,5,0.135590
40,5,0.065160
45,5,0.006600
50,5,0.004935
55,5,0.006450
60,5,0.016730
65,5,0.040785
70,5,0.058530
75,5,0.141855
80,5,0.233215
85,5,0.276795
90,5,0.300495
95,5,0.318570
100,5,0.325865
105,5,0.319425
110,5,0.268575
115,5,0.247175
120,5,0.203860
125,5,0.132865
130,5,0.083700
135,5,0.069255
140,5,0.147970
145,5,0.140400
150,5,0.159920
155,5,0.176285
160,5,0.185770
165,5,0.219950
170,5,0.228135
10,10,0.219040
15,10,0.238460
20,10,0.243425
25,10,0.241565
30,10,0.236935
35,10,0.171350
40,10,0.095265
45,10,0.027415
50,10,0.018975
55,10,0.028090
60,10,0.111595
65,10,0.230020
70,10,0.257975
75,10,0.283720
80,10,0.296575
85,10,0.309705
90,10,0.309995
95,10,0.354670
100,10,0.345090
105,10,0.314960
110,10,0.286860
115,10,0.249495
120,10,0.195870
125,10,0.160815
130,10,0.148995
135,10,0.163770
140,10,0.161810
145,10,0.150420
150,10,0.171015
155,10,0.189985
160,10,0.201440
165,10,0.214080
170,10,0.228290
10,15,0.216060
15,15,0.227590
20,15,0.244480
25,15,0.251820
30,15,0.236915
35,15,0.187255
40,15,0.115810
45,15,0.028055
50,15,0.013520
55,15,0.034220
60,15,0.091780
65,15,0.199040
70,15,0.213545
75,15,0.226245
80,15,0.238655
85,15,0.270905
90,15,0.322670
95,15,0.360575
100,15,0.335520
105,15,0.286480
110,15,0.262675
115,15,0.181365
120,15,0.154200
125,15,0.183890
130,15,0.164040
135,15,0.193080
140,15,0.201050
145,15,0.213805
150,15,0.241230
155,15,0.249240
160,15,0.248795
165,15,0.264825
170,15,0.253140
10,20,0.197760
15,20,0.225405
20,20,0.237455
25,20,0.246530
30,20,0.225595
35,20,0.186875
40,20,0.131545
45,20,0.037335
50,20,0.018625
55,20,0.044930
60,20,0.075840
65,20,0.157855
70,20,0.189695
75,20,0.226890
80,20,0.246485
85,20,0.263400
90,20,0.293840
95,20,0.328000
100,20,0.304345
105,20,0.270610
110,20,0.239485
115,20,0.168225
120,20,0.175140
125,20,0.212720
130,20,0.246375
135,20,0.275880
140,20,0.296730
145,20,0.306590
150,20,0.312745
155,20,0.329790
160,20,0.337900
165,20,0.341605
170,20,0.309950
10,25,0.162550
15,25,0.215565
20,25,0.224965
25,25,0.235130
30,25,0.211940
35,25,0.182155
40,25,0.148330
45,25,0.071935
50,25,0.041855
55,25,0.048095
60,25,0.086900
65,25,0.104220
70,25,0.200480
75,25,0.217235
80,25,0.234525
85,25,0.250895
90,25,0.274450
95,25,0.298220
100,25,0.296540
105,25,0.271230
110,25,0.193565
115,25,0.155645
120,25,0.224785
125,25,0.266070
130,25,0.309390
135,25,0.345940
140,25,0.372870
145,25,0.398380
150,25,0.381160
155,25,0.379735
160,25,0.371205
165,25,0.370320
170,25,0.332220
10,30,0.170095
15,30,0.197830
20,30,0.210265
25,30,0.221050
30,30,0.180125
35,30,0.201300
40,30,0.181335
45,30,0.115295
50,30,0.052865
55,30,0.085390
60,30,0.151050
65,30,0.152690
70,30,0.196295
75,30,0.217335
80,30,0.204280
85,30,0.194020
90,30,0.192190
95,30,0.203900
100,30,0.223155
105,30,0.200960
110,30,0.110180
115,30,0.176610
120,30,0.132045
125,30,0.231840
130,30,0.310840
135,30,0.370840
140,30,0.386685
145,30,0.381970
150,30,0.364640
155,30,0.417090
160,30,0.414095
165,30,0.334820
170,30,0.327010
10,35,0.169040
15,35,0.186490
20,35,0.198165
25,35,0.179390
